customer_id,gender,senior_citizen,tenure_months,contract_type,monthly_charges,total_charges,payment_method,avg_monthly_usage,usage_trend,support_tickets_last_3m,churn,high_value_customer,tenure_bucket_Mid,tenure_bucket_Long,support_intensity_Medium,support_intensity_High
CUST_9259,0,0,14,0,61.3,858.2,2,398.0,2,1,0,0,True,False,False,False
CUST_9260,1,0,24,2,97.42,2338.08,3,284.0,2,1,0,1,True,False,False,False
CUST_9261,1,0,6,2,58.39,350.34,1,335.9,0,1,1,0,False,False,False,False
CUST_9262,0,0,50,0,82.19,4109.5,1,171.0,1,1,1,0,False,True,False,False
CUST_9263,0,0,33,1,77.22,2548.26,1,126.6,1,1,0,0,True,False,False,False
CUST_9264,0,0,51,0,72.67,3706.17,1,256.8,0,3,1,0,False,True,True,False
CUST_9265,1,0,16,0,41.6,665.6,0,184.0,2,2,0,0,True,False,True,False
CUST_9266,1,0,8,2,54.64,437.12,2,299.1,0,3,1,0,False,False,True,False
CUST_9267,0,1,60,2,65.24,3914.4,0,341.3,2,0,0,0,False,True,False,False
CUST_9268,1,0,32,0,40.23,1287.36,1,308.5,2,2,0,0,True,False,True,False
CUST_9269,0,1,15,0,45.51,682.65,2,248.3,2,1,1,0,True,False,False,False
CUST_9270,1,0,18,2,58.01,1044.18,1,215.2,0,1,0,0,True,False,False,False
CUST_9271,0,0,13,0,78.55,1021.15,1,370.9,1,2,0,0,True,False,True,False
CUST_9272,0,0,38,0,105.21,3997.98,3,408.3,1,0,1,1,False,True,False,False
CUST_9273,1,0,25,0,76.68,1917.0,0,301.0,2,3,0,0,True,False,True,False
CUST_9274,0,0,28,0,73.17,2048.76,1,223.1,1,0,1,0,True,False,False,False
CUST_9275,0,0,7,1,71.74,502.18,1,375.0,0,1,0,0,False,False,False,False
CUST_9276,1,0,17,0,61.47,1044.99,0,175.2,0,1,1,0,True,False,False,False
CUST_9277,0,0,22,0,67.62,1487.64,1,193.6,0,1,0,0,True,False,False,False
CUST_9278,1,0,3,2,84.08,252.24,1,364.4,2,0,0,0,False,False,False,False
CUST_9279,0,0,25,2,93.66,2341.5,2,139.6,0,1,0,1,True,False,False,False
CUST_9280,1,0,20,0,20.0,400.0,0,172.5,2,0,1,0,True,False,False,False
CUST_9281,0,1,36,0,88.04,3169.44,0,420.7,1,4,0,0,True,False,False,True
CUST_9282,0,0,41,1,62.64,2568.24,3,136.6,2,0,0,0,False,True,False,False
CUST_9283,0,0,70,0,82.36,5765.2,2,267.5,0,1,0,0,False,True,False,False
CUST_9284,0,0,21,0,79.01,1659.21,0,475.4,2,1,0,0,True,False,False,False
CUST_9285,1,0,14,0,66.71,933.94,1,359.6,2,4,1,0,True,False,False,True
CUST_9286,1,0,6,2,83.14,498.84,0,196.9,1,1,0,0,False,False,False,False
CUST_9287,1,0,5,2,77.13,385.65,0,335.3,0,1,1,0,False,False,False,False
CUST_9288,1,1,18,2,69.06,1243.08,1,342.3,1,3,0,0,True,False,True,False
CUST_9289,1,0,5,1,67.27,336.35,2,189.8,2,3,0,0,False,False,True,False
CUST_9290,1,0,6,1,45.32,271.92,0,352.6,2,0,1,0,False,False,False,False
CUST_9291,1,0,19,0,70.36,1336.84,3,432.4,2,1,0,0,True,False,False,False
CUST_9292,0,0,13,0,20.23,262.99,0,457.4,2,2,0,0,True,False,True,False
CUST_9293,0,0,8,1,77.2,617.6,0,345.0,2,1,0,0,False,False,False,False
CUST_9294,0,0,14,1,88.73,1242.22,1,381.5,2,1,0,0,True,False,False,False
CUST_9295,0,0,33,0,33.78,1114.74,2,209.8,2,3,0,0,True,False,True,False
CUST_9296,1,0,26,0,63.08,1640.08,3,472.7,2,1,1,0,True,False,False,False
CUST_9297,1,0,39,2,105.49,4114.11,3,211.9,1,2,0,1,False,True,True,False
CUST_9298,1,0,16,0,124.57,1993.12,2,232.4,2,2,0,1,True,False,True,False
CUST_9299,0,0,13,0,67.58,878.54,0,258.0,0,0,0,0,True,False,False,False
CUST_9300,1,0,21,0,71.56,1502.76,3,247.5,2,2,1,0,True,False,True,False
CUST_9301,0,0,6,0,68.22,409.32,1,183.5,2,2,0,0,False,False,True,False
CUST_9302,1,0,15,0,73.76,1106.4,0,271.7,1,2,0,0,True,False,True,False
CUST_9303,1,0,14,0,100.89,1412.46,3,452.8,2,0,1,1,True,False,False,False
CUST_9304,1,0,72,1,70.08,5045.76,1,237.0,1,0,0,0,False,True,False,False
CUST_9305,1,0,45,0,35.71,1606.95,2,241.7,2,2,1,0,False,True,True,False
CUST_9306,0,0,30,1,76.43,2292.9,2,441.0,1,1,0,0,True,False,False,False
CUST_9307,0,0,26,0,60.38,1569.88,2,100.8,1,0,1,0,True,False,False,False
CUST_9308,1,0,57,0,42.0,2394.0,2,381.4,1,1,0,0,False,True,False,False
CUST_9309,0,0,26,2,42.01,1092.26,1,278.3,2,2,0,0,True,False,True,False
CUST_9310,1,0,9,1,67.25,605.25,1,348.9,0,0,1,0,False,False,False,False
CUST_9311,1,0,9,1,85.67,771.03,0,330.4,2,6,0,0,False,False,False,True
CUST_9312,1,0,34,0,84.28,2865.52,2,438.9,0,0,0,0,True,False,False,False
CUST_9313,1,0,30,0,100.14,3004.2,2,186.7,1,0,1,1,True,False,False,False
CUST_9314,0,0,26,2,51.08,1328.08,2,166.1,2,1,0,0,True,False,False,False
CUST_9315,1,0,41,0,60.75,2490.75,1,336.1,2,0,0,0,False,True,False,False
CUST_9316,1,0,39,2,85.89,3349.71,2,187.5,0,1,0,0,False,True,False,False
CUST_9317,0,0,3,1,88.02,264.06,1,381.3,2,0,0,0,False,False,False,False
CUST_9318,1,0,17,1,56.98,968.66,0,343.7,2,3,0,0,True,False,True,False
CUST_9319,0,1,28,1,52.83,1479.24,2,333.9,2,1,0,0,True,False,False,False
CUST_9320,1,0,48,0,81.78,3925.44,0,232.7,0,1,1,0,False,True,False,False
CUST_9321,1,0,31,0,91.98,2851.38,1,296.7,0,3,0,1,True,False,True,False
CUST_9322,1,0,34,1,64.06,2178.04,0,276.5,2,0,0,0,True,False,False,False
CUST_9323,1,0,7,2,81.49,570.43,3,469.9,1,0,0,0,False,False,False,False
CUST_9324,1,0,4,0,70.07,280.28,0,272.3,2,0,1,0,False,False,False,False
CUST_9325,1,1,25,0,53.71,1342.75,1,233.5,0,1,0,0,True,False,False,False
CUST_9326,0,1,13,0,88.38,1148.94,0,402.1,2,1,0,0,True,False,False,False
CUST_9327,1,0,29,1,64.32,1865.28,0,205.6,2,3,1,0,True,False,True,False
CUST_9328,0,0,11,0,32.11,353.21,1,482.4,2,1,1,0,False,False,False,False
CUST_9329,0,0,12,2,53.55,642.6,1,140.9,0,2,0,0,False,False,True,False
CUST_9330,1,0,34,0,20.0,680.0,2,479.1,2,1,0,0,True,False,False,False
CUST_9331,0,0,19,2,137.6,2614.4,0,300.9,2,1,1,1,True,False,False,False
CUST_9332,1,0,10,2,102.48,1024.8,2,259.0,1,0,1,1,False,False,False,False
CUST_9333,0,0,17,0,37.01,629.17,3,474.5,0,0,1,0,True,False,False,False
CUST_9334,1,0,30,0,55.25,1657.5,3,273.9,2,0,1,0,True,False,False,False
CUST_9335,0,0,18,2,75.63,1361.34,1,196.7,0,1,0,0,True,False,False,False
CUST_9336,0,1,28,0,109.99,3079.72,2,293.9,1,3,0,1,True,False,True,False
CUST_9337,1,0,15,0,88.11,1321.65,3,363.1,0,0,0,0,True,False,False,False
CUST_9338,0,1,45,2,75.52,3398.4,0,292.3,0,2,0,0,False,True,True,False
CUST_9339,1,0,17,0,55.29,939.93,1,270.8,2,1,0,0,True,False,False,False
CUST_9340,1,0,12,0,81.96,983.52,0,268.8,2,1,0,0,False,False,False,False
CUST_9341,1,0,53,0,80.95,4290.35,2,358.2,2,1,0,0,False,True,False,False
CUST_9342,1,0,20,2,70.86,1417.2,2,183.6,0,2,0,0,True,False,True,False
CUST_9343,1,0,28,0,68.01,1904.28,3,344.9,2,1,0,0,True,False,False,False
CUST_9344,0,1,12,0,58.82,705.84,2,452.5,1,1,0,0,False,False,False,False
CUST_9345,0,1,27,0,102.17,2758.59,3,441.9,2,1,0,1,True,False,False,False
CUST_9346,0,0,30,2,27.71,831.3,3,447.8,2,1,0,0,True,False,False,False
CUST_9347,1,0,9,1,77.71,699.39,1,213.3,0,2,1,0,False,False,True,False
CUST_9348,0,0,36,0,70.42,2535.12,3,467.6,2,2,0,0,True,False,True,False
CUST_9349,0,0,18,1,20.79,374.22,2,285.3,0,1,0,0,True,False,False,False
CUST_9350,0,0,36,0,60.54,2179.44,2,341.2,0,1,1,0,True,False,False,False
CUST_9351,0,0,10,1,44.52,445.2,1,301.5,2,1,1,0,False,False,False,False
CUST_9352,0,0,12,2,44.19,530.28,2,235.7,2,0,0,0,False,False,False,False
CUST_9353,1,0,22,0,50.42,1109.24,1,315.8,2,0,0,0,True,False,False,False
CUST_9354,1,0,9,2,101.13,910.17,1,379.1,1,0,0,1,False,False,False,False
CUST_9355,0,0,23,1,68.52,1575.96,1,356.9,2,3,0,0,True,False,True,False
CUST_9356,1,0,25,0,88.63,2215.75,1,340.0,2,0,1,0,True,False,False,False
CUST_9357,1,1,22,1,39.94,878.68,1,218.5,2,1,0,0,True,False,False,False
CUST_9358,0,0,21,0,54.52,1144.92,3,284.7,2,2,0,0,True,False,True,False
CUST_9359,0,1,7,0,59.37,415.59,2,325.9,1,2,1,0,False,False,True,False
CUST_9360,1,0,5,1,74.0,370.0,1,140.1,0,2,0,0,False,False,True,False
CUST_9361,0,1,19,2,83.29,1582.51,0,360.3,1,1,0,0,True,False,False,False
CUST_9362,1,0,3,0,76.77,230.31,0,342.2,2,1,0,0,False,False,False,False
CUST_9363,1,0,2,2,49.81,99.62,0,443.4,0,3,1,0,False,False,True,False
CUST_9364,0,1,12,2,88.5,1062.0,2,256.6,2,1,0,0,False,False,False,False
CUST_9365,1,0,9,0,54.77,492.93,2,293.4,0,0,1,0,False,False,False,False
CUST_9366,1,0,26,2,76.66,1993.16,3,299.7,1,1,0,0,True,False,False,False
CUST_9367,1,1,19,0,35.65,677.35,1,368.4,1,0,1,0,True,False,False,False
CUST_9368,0,0,25,0,63.6,1590.0,3,255.7,1,0,0,0,True,False,False,False
CUST_9369,0,1,35,2,82.94,2902.9,3,424.7,0,2,0,0,True,False,True,False
CUST_9370,0,0,46,0,72.57,3338.22,1,277.6,1,1,0,0,False,True,False,False
CUST_9371,0,1,33,1,49.55,1635.15,3,323.0,2,2,0,0,True,False,True,False
CUST_9372,1,0,22,1,83.55,1838.1,1,228.6,2,1,0,0,True,False,False,False
CUST_9373,0,0,8,0,50.56,404.48,1,184.9,0,2,1,0,False,False,True,False
CUST_9374,0,0,43,1,26.31,1131.33,1,288.3,2,1,0,0,False,True,False,False
CUST_9375,0,1,6,0,95.83,574.98,0,214.6,1,2,1,1,False,False,True,False
CUST_9376,0,0,36,0,44.91,1616.76,2,198.1,0,0,1,0,True,False,False,False
CUST_9377,1,0,49,2,89.73,4396.77,1,296.3,2,1,0,0,False,True,False,False
CUST_9378,1,0,26,2,64.08,1666.08,1,166.2,2,3,0,0,True,False,True,False
CUST_9379,1,0,8,0,86.14,689.12,3,267.8,2,2,1,0,False,False,True,False
CUST_9380,0,0,13,0,50.37,654.81,0,302.7,0,1,1,0,True,False,False,False
CUST_9381,0,1,23,0,91.37,2101.51,3,407.1,1,2,1,1,True,False,True,False
CUST_9382,1,0,10,2,56.37,563.7,3,286.3,1,1,1,0,False,False,False,False
CUST_9383,0,0,21,0,63.15,1326.15,0,339.1,1,1,0,0,True,False,False,False
CUST_9384,0,0,26,0,20.0,520.0,3,173.0,1,1,0,0,True,False,False,False
CUST_9385,1,0,28,2,29.49,825.72,3,175.1,0,0,1,0,True,False,False,False
CUST_9386,1,0,13,0,88.95,1156.35,1,386.3,0,1,1,0,True,False,False,False
CUST_9387,0,0,20,0,53.34,1066.8,0,229.6,1,0,0,0,True,False,False,False
CUST_9388,0,0,22,0,20.96,461.12,0,201.3,0,2,1,0,True,False,True,False
CUST_9389,0,0,4,2,54.4,217.6,0,198.9,2,3,0,0,False,False,True,False
CUST_9390,1,0,13,0,83.46,1084.98,3,265.7,2,1,1,0,True,False,False,False
CUST_9391,1,0,21,0,40.09,841.89,2,363.8,1,2,0,0,True,False,True,False
CUST_9392,1,0,26,2,95.9,2493.4,3,81.7,2,1,0,1,True,False,False,False
CUST_9393,1,0,52,2,56.23,2923.96,2,562.8,0,0,0,0,False,True,False,False
CUST_9394,0,0,24,0,60.37,1448.88,0,306.6,2,0,0,0,True,False,False,False
CUST_9395,1,0,6,1,50.63,303.78,3,213.1,2,2,0,0,False,False,True,False
CUST_9396,1,0,9,0,23.0,207.0,2,283.4,0,1,1,0,False,False,False,False
CUST_9397,0,1,37,0,62.23,2302.51,0,202.9,1,0,0,0,False,True,False,False
CUST_9398,0,0,65,0,67.56,4391.4,3,317.4,1,1,0,0,False,True,False,False
CUST_9399,0,0,8,0,78.96,631.68,0,219.3,2,1,1,0,False,False,False,False
CUST_9400,1,0,12,1,50.38,604.56,2,313.9,2,1,0,0,False,False,False,False
CUST_9401,0,0,67,0,28.63,1918.21,0,251.3,0,0,1,0,False,True,False,False
CUST_9402,0,0,56,0,112.33,6290.48,2,358.8,2,1,0,1,False,True,False,False
CUST_9403,1,0,30,0,74.0,2220.0,3,471.9,1,1,0,0,True,False,False,False
CUST_9404,1,0,12,2,67.52,810.24,2,228.8,2,2,0,0,False,False,True,False
CUST_9405,0,0,7,0,95.71,669.97,0,295.1,2,2,1,1,False,False,True,False
CUST_9406,1,0,12,1,45.03,540.36,0,366.3,0,2,0,0,False,False,True,False
CUST_9407,0,0,14,0,40.94,573.16,2,422.1,0,0,0,0,True,False,False,False
CUST_9408,0,0,15,1,85.18,1277.7,1,337.6,2,0,0,0,True,False,False,False
CUST_9409,1,0,4,0,114.27,457.08,0,224.9,2,2,0,1,False,False,True,False
CUST_9410,0,0,9,0,34.01,306.09,0,179.6,2,0,1,0,False,False,False,False
CUST_9411,1,0,21,1,68.36,1435.56,1,327.1,0,2,0,0,True,False,True,False
CUST_9412,1,0,12,0,77.58,930.96,2,367.2,2,0,0,0,False,False,False,False
CUST_9413,1,0,6,0,80.13,480.78,0,351.9,2,0,1,0,False,False,False,False
CUST_9414,0,0,8,0,61.06,488.48,0,364.8,0,1,1,0,False,False,False,False
CUST_9415,1,0,16,0,45.79,732.64,1,172.6,0,3,1,0,True,False,True,False
CUST_9416,1,0,5,1,20.0,100.0,3,242.9,0,3,1,0,False,False,True,False
CUST_9417,0,0,47,0,118.96,5591.12,2,284.2,1,0,0,1,False,True,False,False
CUST_9418,0,0,5,0,108.64,543.2,0,324.6,0,1,0,1,False,False,False,False
CUST_9419,0,1,32,0,51.95,1662.4,3,327.7,0,1,0,0,True,False,False,False
CUST_9420,0,0,64,0,68.92,4410.88,0,334.0,2,1,0,0,False,True,False,False
CUST_9421,1,1,6,0,53.2,319.2,0,103.4,1,2,0,0,False,False,True,False
CUST_9422,1,0,7,0,60.93,426.51,3,167.8,1,2,1,0,False,False,True,False
CUST_9423,1,0,17,0,64.81,1101.77,1,305.1,2,1,0,0,True,False,False,False
CUST_9424,0,0,13,2,38.01,494.13,2,315.3,2,4,0,0,True,False,False,True
CUST_9425,0,0,38,0,66.58,2530.04,1,284.3,0,2,1,0,False,True,True,False
CUST_9426,1,0,16,2,71.23,1139.68,0,340.3,2,1,0,0,True,False,False,False
CUST_9427,0,0,9,2,27.41,246.69,1,365.8,2,3,0,0,False,False,True,False
CUST_9428,0,0,33,0,50.39,1662.87,0,189.0,2,1,0,0,True,False,False,False
CUST_9429,1,0,14,0,33.25,465.5,0,127.3,1,1,0,0,True,False,False,False
CUST_9430,1,0,8,0,42.21,337.68,3,260.3,1,0,0,0,False,False,False,False
CUST_9431,0,1,10,1,62.47,624.7,3,366.7,0,1,0,0,False,False,False,False
CUST_9432,0,1,5,1,64.55,322.75,1,325.5,2,1,0,0,False,False,False,False
CUST_9433,0,0,2,1,64.74,129.48,3,271.7,1,1,1,0,False,False,False,False
CUST_9434,1,1,6,0,120.77,724.62,0,423.1,2,1,0,1,False,False,False,False
CUST_9435,1,1,16,0,76.31,1220.96,1,512.7,2,1,0,0,True,False,False,False
CUST_9436,1,0,14,2,78.19,1094.66,3,372.8,0,2,0,0,True,False,True,False
CUST_9437,1,0,4,0,71.55,286.2,1,457.7,2,1,0,0,False,False,False,False
CUST_9438,1,0,9,2,32.58,293.22,2,150.0,2,1,0,0,False,False,False,False
CUST_9439,0,0,30,0,65.57,1967.1,1,312.6,2,0,0,0,True,False,False,False
CUST_9440,0,0,28,0,68.79,1926.12,2,247.3,1,0,0,0,True,False,False,False
CUST_9441,0,0,20,2,87.13,1742.6,0,369.7,1,0,0,0,True,False,False,False
CUST_9442,1,0,7,1,40.98,286.86,1,176.8,2,1,0,0,False,False,False,False
CUST_9443,1,0,38,1,54.52,2071.76,0,296.3,2,0,0,0,False,True,False,False
CUST_9444,1,0,17,0,41.54,706.18,0,237.0,2,0,0,0,True,False,False,False
CUST_9445,0,0,10,2,52.01,520.1,1,380.6,2,0,1,0,False,False,False,False
CUST_9446,1,0,7,2,61.31,429.17,3,250.0,2,0,1,0,False,False,False,False
CUST_9447,1,1,32,0,38.8,1241.6,3,144.3,0,1,0,0,True,False,False,False
CUST_9448,0,0,1,0,89.4,89.4,1,346.7,2,1,0,0,False,False,False,False
CUST_9449,1,0,24,1,44.07,1057.68,2,386.1,2,2,0,0,True,False,True,False
CUST_9450,0,1,13,2,85.98,1117.74,0,211.2,1,0,0,0,True,False,False,False
CUST_9451,1,1,42,1,57.6,2419.2,2,367.0,2,0,0,0,False,True,False,False
CUST_9452,1,0,72,2,57.02,4105.44,0,310.4,1,0,0,0,False,True,False,False
CUST_9453,0,0,10,0,90.21,902.1,1,309.8,2,0,1,1,False,False,False,False
CUST_9454,0,1,38,2,84.8,3222.4,1,82.2,0,2,0,0,False,True,True,False
CUST_9455,0,0,24,0,80.49,1931.76,3,414.9,1,3,0,0,True,False,True,False
CUST_9456,0,0,22,0,25.9,569.8,0,335.4,2,1,0,0,True,False,False,False
CUST_9457,0,0,4,0,99.74,398.96,0,327.7,1,2,0,1,False,False,True,False
CUST_9458,0,0,12,1,105.88,1270.56,2,341.8,2,0,0,1,False,False,False,False
CUST_9459,1,0,37,0,62.6,2316.2,1,324.5,0,1,0,0,False,True,False,False
CUST_9460,1,0,45,2,45.08,2028.6,0,448.6,0,0,0,0,False,True,False,False
CUST_9461,0,1,56,2,38.89,2177.84,1,410.3,0,2,0,0,False,True,True,False
CUST_9462,1,0,12,1,61.62,739.44,0,254.9,2,0,0,0,False,False,False,False
CUST_9463,0,0,27,0,41.83,1129.41,2,573.9,2,3,0,0,True,False,True,False
CUST_9464,1,0,12,0,63.59,763.08,3,377.0,2,0,1,0,False,False,False,False
CUST_9465,0,1,21,0,55.19,1158.99,0,495.1,1,0,0,0,True,False,False,False
CUST_9466,1,0,27,1,35.7,963.9,1,322.5,1,2,0,0,True,False,True,False
CUST_9467,1,0,13,0,52.25,679.25,2,312.0,1,1,0,0,True,False,False,False
CUST_9468,1,1,29,1,71.29,2067.41,1,175.9,2,0,0,0,True,False,False,False
CUST_9469,1,0,16,0,46.31,740.96,0,122.6,1,1,0,0,True,False,False,False
CUST_9470,1,0,18,1,60.32,1085.76,3,301.9,0,3,0,0,True,False,True,False
CUST_9471,0,1,4,0,91.49,365.96,2,266.0,2,1,0,1,False,False,False,False
CUST_9472,0,1,11,1,50.35,553.85,3,340.1,1,3,0,0,False,False,True,False
CUST_9473,0,0,11,0,45.93,505.23,3,231.6,2,1,0,0,False,False,False,False
CUST_9474,1,1,72,0,72.17,5196.24,1,372.2,2,3,0,0,False,True,True,False
CUST_9475,0,0,9,2,98.22,883.98,1,390.6,0,3,1,1,False,False,True,False
CUST_9476,1,0,18,0,79.98,1439.64,2,473.7,1,1,0,0,True,False,False,False
CUST_9477,1,1,9,2,52.38,471.42,3,536.8,2,2,1,0,False,False,True,False
CUST_9478,1,1,16,0,52.3,836.8,0,375.4,0,1,0,0,True,False,False,False
CUST_9479,0,0,21,0,56.97,1196.37,0,502.0,2,1,0,0,True,False,False,False
CUST_9480,1,0,8,0,60.95,487.6,0,344.0,2,1,0,0,False,False,False,False
CUST_9481,0,0,36,2,131.59,4737.24,0,327.9,2,0,0,1,True,False,False,False
CUST_9482,0,0,8,2,72.31,578.48,1,201.4,0,0,0,0,False,False,False,False
CUST_9483,1,0,4,0,114.7,458.8,3,309.1,1,2,1,1,False,False,True,False
CUST_9484,1,0,19,0,90.49,1719.31,3,268.1,0,1,1,1,True,False,False,False
CUST_9485,0,0,66,1,20.0,1320.0,2,205.2,1,0,0,0,False,True,False,False
CUST_9486,0,0,2,2,57.17,114.34,0,145.4,2,2,0,0,False,False,True,False
CUST_9487,0,0,5,1,68.18,340.9,3,297.9,2,1,0,0,False,False,False,False
CUST_9488,0,0,34,2,74.07,2518.38,1,189.9,2,0,0,0,True,False,False,False
CUST_9489,0,0,9,0,71.59,644.31,2,285.7,1,0,1,0,False,False,False,False
CUST_9490,0,0,22,1,26.86,590.92,0,380.3,2,2,0,0,True,False,True,False
CUST_9491,1,1,40,1,25.89,1035.6,2,211.0,2,0,0,0,False,True,False,False
CUST_9492,0,0,32,0,68.81,2201.92,3,176.6,2,2,1,0,True,False,True,False
CUST_9493,0,0,21,1,59.78,1255.38,1,167.0,2,2,0,0,True,False,True,False
CUST_9494,0,0,21,2,101.76,2136.96,3,233.0,1,0,0,1,True,False,False,False
CUST_9495,0,0,21,2,70.06,1471.26,2,237.3,0,1,0,0,True,False,False,False
CUST_9496,1,0,23,0,89.16,2050.68,1,167.3,0,1,1,0,True,False,False,False
CUST_9497,1,0,47,0,86.18,4050.46,3,394.6,0,1,0,0,False,True,False,False
CUST_9498,0,0,6,0,68.21,409.26,3,356.6,2,2,1,0,False,False,True,False
CUST_9499,0,0,5,0,97.54,487.7,1,147.5,0,1,0,1,False,False,False,False
CUST_9500,0,0,29,2,58.33,1691.57,3,194.2,2,0,0,0,True,False,False,False
CUST_9501,1,0,10,0,68.62,686.2,0,384.5,2,2,0,0,False,False,True,False
CUST_9502,1,1,54,1,71.66,3869.64,3,169.1,0,0,1,0,False,True,False,False
CUST_9503,1,0,22,0,48.81,1073.82,2,204.4,2,0,0,0,True,False,False,False
CUST_9504,1,0,58,1,40.95,2375.1,3,279.0,1,1,0,0,False,True,False,False
CUST_9505,1,0,31,0,37.74,1169.94,1,223.7,0,1,1,0,True,False,False,False
CUST_9506,1,0,15,0,43.8,657.0,0,509.3,2,0,0,0,True,False,False,False
CUST_9507,0,1,19,0,66.56,1264.64,3,345.3,2,4,0,0,True,False,False,True
CUST_9508,1,0,38,1,77.63,2949.94,3,327.3,2,1,0,0,False,True,False,False
CUST_9509,1,1,4,1,38.5,154.0,2,295.3,1,7,0,0,False,False,False,True
CUST_9510,0,0,40,0,71.33,2853.2,2,386.5,0,2,0,0,False,True,True,False
CUST_9511,1,1,18,0,63.58,1144.44,3,328.2,2,0,1,0,True,False,False,False
CUST_9512,0,0,16,1,93.18,1490.88,2,251.0,0,1,0,1,True,False,False,False
CUST_9513,1,0,72,2,57.36,4129.92,3,135.9,2,0,0,0,False,True,False,False
CUST_9514,0,0,47,0,109.62,5152.14,1,236.6,0,1,0,1,False,True,False,False
CUST_9515,0,0,9,0,89.04,801.36,3,266.3,0,0,1,0,False,False,False,False
CUST_9516,0,0,24,0,61.67,1480.08,1,347.7,2,2,1,0,True,False,True,False
CUST_9517,0,0,8,0,56.29,450.32,0,393.1,1,0,0,0,False,False,False,False
CUST_9518,0,0,27,0,92.15,2488.05,1,300.0,0,2,0,1,True,False,True,False
CUST_9519,1,1,68,1,61.64,4191.52,0,308.5,1,3,0,0,False,True,True,False
CUST_9520,1,0,54,2,70.95,3831.3,0,180.3,0,4,1,0,False,True,False,True
CUST_9521,0,0,26,0,57.22,1487.72,0,214.2,2,1,0,0,True,False,False,False
CUST_9522,0,1,24,1,56.08,1345.92,2,119.1,2,1,0,0,True,False,False,False
CUST_9523,0,1,17,1,39.42,670.14,3,238.5,1,2,0,0,True,False,True,False
CUST_9524,1,0,71,2,104.22,7399.62,1,332.6,2,0,0,1,False,True,False,False
CUST_9525,0,0,35,1,60.12,2104.2,0,365.8,2,1,0,0,True,False,False,False
CUST_9526,0,0,13,2,73.36,953.68,1,232.6,1,1,0,0,True,False,False,False
CUST_9527,0,0,21,1,82.28,1727.88,0,406.6,0,1,0,0,True,False,False,False
CUST_9528,0,0,22,2,103.92,2286.24,2,447.0,1,1,0,1,True,False,False,False
CUST_9529,1,0,9,0,56.03,504.27,0,386.7,2,2,0,0,False,False,True,False
CUST_9530,0,0,22,0,20.0,440.0,0,419.1,2,0,1,0,True,False,False,False
CUST_9531,0,0,29,2,72.27,2095.83,3,207.9,0,0,1,0,True,False,False,False
CUST_9532,1,1,8,1,82.48,659.84,1,156.1,0,0,0,0,False,False,False,False
CUST_9533,0,0,41,0,56.48,2315.68,3,391.6,2,1,0,0,False,True,False,False
CUST_9534,0,0,11,2,83.71,920.81,2,438.0,0,2,1,0,False,False,True,False
CUST_9535,1,0,13,0,70.01,910.13,1,466.6,0,1,0,0,True,False,False,False
CUST_9536,1,0,11,0,61.22,673.42,2,132.9,1,2,1,0,False,False,True,False
CUST_9537,1,0,9,1,103.16,928.44,0,305.1,0,0,1,1,False,False,False,False
CUST_9538,0,0,46,1,61.98,2851.08,2,186.9,2,1,0,0,False,True,False,False
CUST_9539,0,1,51,0,111.42,5682.42,1,282.4,2,1,0,1,False,True,False,False
CUST_9540,1,0,12,0,70.83,849.96,1,384.9,0,1,0,0,False,False,False,False
CUST_9541,1,0,42,2,49.2,2066.4,1,337.3,1,0,0,0,False,True,False,False
CUST_9542,1,0,4,2,22.36,89.44,3,153.2,1,3,1,0,False,False,True,False
CUST_9543,0,0,15,0,99.77,1496.55,0,281.4,1,0,0,1,True,False,False,False
CUST_9544,0,0,6,0,93.87,563.22,1,247.5,0,0,1,1,False,False,False,False
CUST_9545,1,0,72,0,89.89,6472.08,2,392.1,2,0,0,0,False,True,False,False
CUST_9546,0,0,47,2,102.11,4799.17,2,227.0,2,0,0,1,False,True,False,False
CUST_9547,1,0,3,2,114.92,344.76,2,316.1,1,0,0,1,False,False,False,False
CUST_9548,0,0,9,0,20.0,180.0,1,267.9,0,1,0,0,False,False,False,False
CUST_9549,0,0,16,2,25.75,412.0,1,477.6,2,2,0,0,True,False,True,False
CUST_9550,0,0,18,1,62.97,1133.46,2,369.5,2,3,0,0,True,False,True,False
CUST_9551,0,0,6,0,94.46,566.76,2,287.8,1,1,1,1,False,False,False,False
CUST_9552,1,0,33,0,77.22,2548.26,0,263.2,2,1,0,0,True,False,False,False
CUST_9553,0,0,42,0,77.27,3245.34,1,299.4,1,0,1,0,False,True,False,False
CUST_9554,0,1,25,0,58.86,1471.5,2,519.0,0,3,0,0,True,False,True,False
CUST_9555,1,0,24,1,48.84,1172.16,1,358.8,1,2,0,0,True,False,True,False
CUST_9556,0,0,11,0,67.57,743.27,0,331.3,1,1,1,0,False,False,False,False
CUST_9557,1,0,15,0,63.64,954.6,3,368.9,0,0,1,0,True,False,False,False
CUST_9558,1,0,23,0,58.77,1351.71,1,357.7,1,0,0,0,True,False,False,False
CUST_9559,0,0,25,1,85.73,2143.25,1,366.5,1,1,0,0,True,False,False,False
CUST_9560,0,0,19,2,69.75,1325.25,0,368.6,1,1,0,0,True,False,False,False
CUST_9561,1,0,40,2,81.06,3242.4,1,202.0,0,1,0,0,False,True,False,False
CUST_9562,1,0,29,1,67.21,1949.09,2,170.2,0,2,0,0,True,False,True,False
