customer_id,gender,senior_citizen,tenure_months,contract_type,monthly_charges,total_charges,payment_method,avg_monthly_usage,usage_trend,support_tickets_last_3m,churn,high_value_customer,tenure_bucket_Mid,tenure_bucket_Long,support_intensity_Medium,support_intensity_High,churn_probability,risk_segment,revenue_at_risk
CUST_8068,1,0,13,0,79.9,1038.7,0,340.1,2,0,0,0,True,False,False,False,0.19,Low,15.18
CUST_8069,0,1,29,1,90.31,2618.99,0,451.5,2,0,0,1,True,False,False,False,0.21,Low,18.97
CUST_8070,1,0,21,0,121.58,2553.18,0,484.9,0,2,1,1,True,False,True,False,0.58,Medium,70.52
CUST_8071,1,0,12,0,58.13,697.56,3,443.5,1,1,0,0,False,False,False,False,0.61,High,35.46
CUST_8072,0,1,30,1,95.54,2866.2,1,232.6,2,2,0,1,True,False,True,False,0.22,Low,21.02
CUST_8073,1,0,40,2,88.17,3526.8,0,369.8,1,3,1,0,False,True,True,False,0.08,Low,7.05
CUST_8074,0,0,25,0,52.79,1319.75,3,355.0,2,1,0,0,True,False,False,False,0.21,Low,11.09
CUST_8075,0,1,10,0,61.39,613.9,2,489.4,0,1,0,0,False,False,False,False,0.69,High,42.36
CUST_8076,1,0,70,1,51.22,3585.4,1,600.0,1,0,0,0,False,True,False,False,0.15,Low,7.68
CUST_8077,0,0,19,1,79.02,1501.38,2,262.5,0,1,0,0,True,False,False,False,0.2,Low,15.8
CUST_8078,1,0,25,1,31.37,784.25,0,323.8,1,0,0,0,True,False,False,False,0.14,Low,4.39
CUST_8079,1,0,3,0,64.55,193.65,1,314.8,1,1,0,0,False,False,False,False,0.61,High,39.38
CUST_8080,1,1,21,0,61.06,1282.26,3,424.7,0,0,1,0,True,False,False,False,0.33,Medium,20.15
CUST_8081,1,0,35,2,20.0,700.0,1,292.9,1,1,0,0,True,False,False,False,0.08,Low,1.6
CUST_8082,1,0,16,2,77.71,1243.36,1,374.7,2,2,0,0,True,False,True,False,0.05,Low,3.89
CUST_8083,1,0,28,1,86.94,2434.32,1,309.6,2,1,0,0,True,False,False,False,0.1,Low,8.69
CUST_8084,1,0,28,2,33.77,945.56,0,154.9,1,1,0,0,True,False,False,False,0.08,Low,2.7
CUST_8085,1,0,37,0,70.07,2592.59,2,304.1,2,3,0,0,False,True,True,False,0.23,Low,16.12
CUST_8086,0,0,20,0,35.6,712.0,2,327.6,1,1,0,0,True,False,False,False,0.29,Low,10.32
CUST_8087,0,0,14,1,73.05,1022.7,0,334.0,2,0,0,0,True,False,False,False,0.09,Low,6.57
CUST_8088,1,1,6,0,99.23,595.38,0,411.3,0,0,0,1,False,False,False,False,0.84,High,83.35
CUST_8089,0,0,29,2,57.31,1661.99,2,266.8,0,0,0,0,True,False,False,False,0.09,Low,5.16
CUST_8090,0,0,67,0,62.65,4197.55,0,203.2,0,0,0,0,False,True,False,False,0.34,Medium,21.3
CUST_8091,0,0,10,0,122.84,1228.4,0,451.3,2,1,0,1,False,False,False,False,0.73,High,89.67
CUST_8092,0,0,34,0,51.38,1746.92,0,263.4,0,2,0,0,True,False,True,False,0.38,Medium,19.52
CUST_8093,0,0,60,0,46.61,2796.6,0,328.6,0,1,1,0,False,True,False,False,0.4,Medium,18.64
CUST_8094,0,0,11,1,69.87,768.57,2,316.2,0,1,1,0,False,False,False,False,0.5,Medium,34.94
CUST_8095,1,1,41,0,130.41,5346.81,3,157.3,2,3,0,1,False,True,True,False,0.38,Medium,49.56
CUST_8096,0,1,6,0,76.33,457.98,3,456.2,0,1,1,0,False,False,False,False,0.68,High,51.9
CUST_8097,0,0,42,2,53.55,2249.1,2,339.7,1,1,0,0,False,True,False,False,0.08,Low,4.28
CUST_8098,0,0,3,0,84.9,254.7,1,372.0,1,2,1,0,False,False,True,False,0.6,Medium,50.94
CUST_8099,0,0,2,2,88.63,177.26,1,436.9,2,0,1,0,False,False,False,False,0.15,Low,13.29
CUST_8100,1,0,9,0,85.17,766.53,3,297.1,0,1,1,0,False,False,False,False,0.68,High,57.92
CUST_8101,1,0,29,0,89.57,2597.53,2,370.6,1,1,0,0,True,False,False,False,0.27,Low,24.18
CUST_8102,1,0,23,0,93.4,2148.2,3,328.6,1,1,0,1,True,False,False,False,0.49,Medium,45.77
CUST_8103,1,0,42,1,66.79,2805.18,1,390.8,2,3,0,0,False,True,True,False,0.12,Low,8.01
CUST_8104,0,0,19,1,66.79,1269.01,3,274.9,1,0,0,0,True,False,False,False,0.12,Low,8.01
CUST_8105,1,0,8,2,91.03,728.24,3,469.5,2,0,1,1,False,False,False,False,0.32,Medium,29.13
CUST_8106,1,0,23,0,20.0,460.0,3,198.4,0,2,0,0,True,False,True,False,0.38,Medium,7.6
CUST_8107,1,0,31,1,20.0,620.0,1,449.9,0,1,0,0,True,False,False,False,0.23,Low,4.6
CUST_8108,1,1,28,0,55.06,1541.68,1,458.2,2,1,0,0,True,False,False,False,0.22,Low,12.11
CUST_8109,0,1,29,2,61.42,1781.18,2,343.4,2,2,0,0,True,False,True,False,0.05,Low,3.07
CUST_8110,1,0,34,2,87.36,2970.24,0,305.0,0,1,0,0,True,False,False,False,0.1,Low,8.74
CUST_8111,0,0,20,0,57.99,1159.8,1,449.1,0,3,0,0,True,False,True,False,0.41,Medium,23.78
CUST_8112,1,0,42,0,99.3,4170.6,0,406.0,2,3,1,1,False,True,True,False,0.43,Medium,42.7
CUST_8113,0,0,5,0,73.6,368.0,3,228.7,2,1,0,0,False,False,False,False,0.5,Medium,36.8
CUST_8114,0,0,44,1,50.5,2222.0,0,367.1,0,3,0,0,False,True,True,False,0.25,Low,12.62
CUST_8115,1,0,43,2,101.58,4367.94,2,287.0,2,1,0,1,False,True,False,False,0.11,Low,11.17
CUST_8116,1,0,19,2,76.93,1461.67,3,354.7,2,3,0,0,True,False,True,False,0.06,Low,4.62
CUST_8117,1,0,26,1,37.54,976.04,2,371.9,0,1,1,0,True,False,False,False,0.22,Low,8.26
CUST_8118,1,0,30,1,89.12,2673.6,0,231.5,1,2,0,0,True,False,True,False,0.14,Low,12.48
CUST_8119,0,1,72,0,89.09,6414.48,3,170.8,0,2,0,0,False,True,True,False,0.32,Medium,28.51
CUST_8120,0,0,18,1,38.07,685.26,1,253.5,0,1,0,0,True,False,False,False,0.21,Low,7.99
CUST_8121,1,0,19,0,72.68,1380.92,0,436.5,2,1,0,0,True,False,False,False,0.21,Low,15.26
CUST_8122,1,0,7,1,85.12,595.84,0,324.3,0,1,1,0,False,False,False,False,0.5,Medium,42.56
CUST_8123,0,0,55,0,28.37,1560.35,3,439.0,0,1,0,0,False,True,False,False,0.41,Medium,11.63
CUST_8124,1,0,28,0,96.39,2698.92,3,488.0,0,2,1,1,True,False,True,False,0.58,Medium,55.91
CUST_8125,0,0,16,1,52.79,844.64,2,325.0,0,0,0,0,True,False,False,False,0.18,Low,9.5
CUST_8126,1,0,21,2,48.37,1015.77,1,360.6,1,2,0,0,True,False,True,False,0.08,Low,3.87
CUST_8127,0,0,37,1,62.9,2327.3,0,396.0,2,1,0,0,False,True,False,False,0.11,Low,6.92
CUST_8128,0,0,23,1,87.48,2012.04,1,108.1,2,0,0,0,True,False,False,False,0.09,Low,7.87
CUST_8129,0,0,28,2,94.93,2658.04,1,247.2,1,1,1,1,True,False,False,False,0.16,Low,15.19
CUST_8130,0,0,8,0,111.63,893.04,1,307.3,2,2,1,1,False,False,True,False,0.72,High,80.37
CUST_8131,0,0,9,0,47.67,429.03,3,421.0,2,0,1,0,False,False,False,False,0.47,Medium,22.4
CUST_8132,1,0,47,2,79.17,3720.99,1,166.0,2,0,0,0,False,True,False,False,0.04,Low,3.17
CUST_8133,0,0,12,2,87.05,1044.6,2,387.0,2,1,0,0,False,False,False,False,0.17,Low,14.8
CUST_8134,1,0,9,0,82.12,739.08,1,259.1,1,0,1,0,False,False,False,False,0.56,Medium,45.99
CUST_8135,0,0,3,0,45.51,136.53,3,366.1,1,3,1,0,False,False,True,False,0.64,High,29.13
CUST_8136,0,1,42,2,76.42,3209.64,3,273.8,2,1,0,0,False,True,False,False,0.05,Low,3.82
CUST_8137,1,1,13,1,78.04,1014.52,1,285.3,0,0,0,0,True,False,False,False,0.18,Low,14.05
CUST_8138,1,0,60,0,54.3,3258.0,2,262.7,0,2,0,0,False,True,True,False,0.37,Medium,20.09
CUST_8139,1,1,11,0,82.08,902.88,0,274.3,2,1,1,0,False,False,False,False,0.51,Medium,41.86
CUST_8140,1,0,6,2,75.22,451.32,0,433.3,2,0,0,0,False,False,False,False,0.16,Low,12.04
CUST_8141,0,1,10,0,36.18,361.8,2,208.0,0,0,1,0,False,False,False,False,0.66,High,23.88
CUST_8142,1,0,21,0,85.83,1802.43,3,172.3,2,3,0,0,True,False,True,False,0.22,Low,18.88
CUST_8143,0,0,72,0,72.86,5245.92,1,192.6,0,3,1,0,False,True,True,False,0.39,Medium,28.42
CUST_8144,1,0,54,0,22.72,1226.88,0,258.5,0,4,0,0,False,True,False,True,0.56,Medium,12.72
CUST_8145,1,0,41,0,62.5,2562.5,0,299.0,1,0,0,0,False,True,False,False,0.26,Low,16.25
CUST_8146,0,0,61,0,73.09,4458.49,1,328.3,1,0,0,0,False,True,False,False,0.24,Low,17.54
CUST_8147,0,1,18,0,52.02,936.36,0,299.5,2,3,0,0,True,False,True,False,0.24,Low,12.48
CUST_8148,1,0,14,2,77.81,1089.34,0,247.9,2,6,0,0,True,False,False,True,0.11,Low,8.56
CUST_8149,0,0,43,0,62.81,2700.83,3,507.3,2,0,0,0,False,True,False,False,0.18,Low,11.31
CUST_8150,0,0,20,0,95.64,1912.8,0,371.4,0,0,0,1,True,False,False,False,0.56,Medium,53.56
CUST_8151,0,0,10,0,76.78,767.8,0,234.4,0,2,0,0,False,False,True,False,0.69,High,52.98
CUST_8152,0,0,1,0,117.6,117.6,3,310.0,2,4,1,1,False,False,False,True,0.82,High,96.43
CUST_8153,0,0,9,0,33.95,305.55,0,418.8,0,2,1,0,False,False,True,False,0.7,High,23.76
CUST_8154,0,0,30,1,78.0,2340.0,3,256.1,0,2,0,0,True,False,True,False,0.19,Low,14.82
CUST_8155,0,0,10,0,70.42,704.2,1,288.8,2,0,1,0,False,False,False,False,0.47,Medium,33.1
CUST_8156,0,0,37,0,80.51,2978.87,0,267.8,1,0,0,0,False,True,False,False,0.24,Low,19.32
CUST_8157,1,0,6,2,102.71,616.26,0,425.2,0,0,1,1,False,False,False,False,0.51,Medium,52.38
CUST_8158,0,0,9,0,34.18,307.62,2,353.1,1,1,1,0,False,False,False,False,0.61,High,20.85
CUST_8159,1,1,61,0,85.2,5197.2,2,245.4,2,0,0,0,False,True,False,False,0.17,Low,14.48
CUST_8160,0,0,40,2,78.42,3136.8,2,525.2,1,0,0,0,False,True,False,False,0.06,Low,4.71
CUST_8161,0,0,21,2,47.26,992.46,3,211.7,0,1,0,0,True,False,False,False,0.1,Low,4.73
CUST_8162,0,0,21,2,99.72,2094.12,0,309.1,1,3,0,1,True,False,True,False,0.19,Low,18.95
CUST_8163,0,0,10,1,71.52,715.2,0,431.5,1,1,1,0,False,False,False,False,0.41,Medium,29.32
CUST_8164,1,0,48,2,51.43,2468.64,2,299.3,0,0,0,0,False,True,False,False,0.09,Low,4.63
CUST_8165,1,0,48,2,80.72,3874.56,3,278.5,1,3,0,0,False,True,True,False,0.08,Low,6.46
CUST_8166,0,0,18,0,93.9,1690.2,2,354.8,1,0,1,1,True,False,False,False,0.45,Medium,42.26
CUST_8167,1,0,18,1,77.94,1402.92,0,327.6,1,1,0,0,True,False,False,False,0.15,Low,11.69
CUST_8168,0,0,13,0,59.32,771.16,3,228.5,2,1,0,0,True,False,False,False,0.2,Low,11.86
CUST_8169,0,0,25,1,50.15,1253.75,2,382.0,1,0,0,0,True,False,False,False,0.13,Low,6.52
CUST_8170,1,0,3,0,49.66,148.98,0,228.9,2,3,0,0,False,False,True,False,0.56,Medium,27.81
CUST_8171,1,0,20,0,89.87,1797.4,2,172.8,0,1,1,0,True,False,False,False,0.35,Medium,31.45
CUST_8172,0,0,41,0,93.58,3836.78,1,332.2,1,2,1,1,False,True,True,False,0.48,Medium,44.92
CUST_8173,0,0,23,0,63.71,1465.33,3,226.0,0,1,0,0,True,False,False,False,0.36,Medium,22.94
CUST_8174,1,0,34,0,128.37,4364.58,1,316.9,0,2,1,1,True,False,True,False,0.55,Medium,70.6
CUST_8175,0,0,27,1,64.04,1729.08,1,352.4,0,2,0,0,True,False,True,False,0.2,Low,12.81
CUST_8176,1,0,24,0,68.13,1635.12,3,332.8,2,0,0,0,True,False,False,False,0.18,Low,12.26
CUST_8177,0,0,21,1,60.11,1262.31,1,600.0,2,4,0,0,True,False,False,True,0.18,Low,10.82
CUST_8178,0,0,37,0,67.07,2481.59,2,461.3,0,1,1,0,False,True,False,False,0.36,Medium,24.15
CUST_8179,1,0,17,1,69.04,1173.68,0,370.9,1,0,0,0,True,False,False,False,0.13,Low,8.98
CUST_8180,1,0,8,0,84.51,676.08,3,365.2,2,0,0,0,False,False,False,False,0.46,Medium,38.87
CUST_8181,1,0,51,2,65.14,3322.14,2,396.9,1,3,0,0,False,True,True,False,0.08,Low,5.21
CUST_8182,0,0,35,1,85.16,2980.6,0,316.1,2,3,0,0,True,False,True,False,0.12,Low,10.22
CUST_8183,0,0,2,2,30.08,60.16,1,307.3,0,1,0,0,False,False,False,False,0.32,Medium,9.63
CUST_8184,0,0,26,0,54.4,1414.4,3,311.3,2,1,0,0,True,False,False,False,0.21,Low,11.42
CUST_8185,0,0,2,0,61.99,123.98,1,269.4,2,1,1,0,False,False,False,False,0.51,Medium,31.61
CUST_8186,1,0,6,0,63.63,381.78,0,519.3,1,1,0,0,False,False,False,False,0.62,High,39.45
CUST_8187,0,0,28,0,24.16,676.48,3,216.0,2,1,0,0,True,False,False,False,0.22,Low,5.32
CUST_8188,0,1,50,0,92.37,4618.5,2,413.5,1,1,0,1,False,True,False,False,0.48,Medium,44.34
CUST_8189,0,1,72,2,33.28,2396.16,1,398.5,0,0,0,0,False,True,False,False,0.11,Low,3.66
CUST_8190,1,1,61,1,54.21,3306.81,2,386.8,2,3,1,0,False,True,True,False,0.13,Low,7.05
CUST_8191,0,0,4,0,69.3,277.2,2,323.5,0,1,1,0,False,False,False,False,0.69,High,47.82
CUST_8192,0,0,67,1,121.05,8110.35,2,228.6,0,2,0,1,False,True,True,False,0.32,Medium,38.74
CUST_8193,1,0,37,0,68.68,2541.16,3,363.5,1,2,0,0,False,True,True,False,0.27,Low,18.54
CUST_8194,0,0,39,0,81.21,3167.19,1,363.5,1,5,0,0,False,True,False,True,0.43,Medium,34.92
CUST_8195,0,0,12,1,32.9,394.8,2,554.7,0,1,0,0,False,False,False,False,0.52,Medium,17.11
CUST_8196,1,0,30,1,49.12,1473.6,0,384.2,0,1,1,0,True,False,False,False,0.22,Low,10.81
CUST_8197,0,1,28,1,52.61,1473.08,3,348.2,1,2,0,0,True,False,True,False,0.15,Low,7.89
CUST_8198,0,0,29,0,56.66,1643.14,2,321.2,0,3,0,0,True,False,True,False,0.4,Medium,22.66
CUST_8199,0,0,33,0,95.42,3148.86,2,280.1,0,0,1,1,True,False,False,False,0.54,Medium,51.53
CUST_8200,1,0,20,2,56.28,1125.6,1,345.8,2,0,0,0,True,False,False,False,0.04,Low,2.25
CUST_8201,0,0,17,2,85.21,1448.57,2,381.4,0,2,0,0,True,False,True,False,0.1,Low,8.52
CUST_8202,0,0,22,0,50.73,1116.06,2,243.7,2,2,0,0,True,False,True,False,0.21,Low,10.65
CUST_8203,1,0,46,1,63.01,2898.46,2,272.3,2,1,0,0,False,True,False,False,0.11,Low,6.93
CUST_8204,1,0,39,0,20.0,780.0,1,231.3,1,2,0,0,False,True,True,False,0.31,Medium,6.2
CUST_8205,0,0,44,0,68.23,3002.12,2,367.7,0,1,0,0,False,True,False,False,0.36,Medium,24.56
CUST_8206,0,1,28,1,69.65,1950.2,0,431.5,1,0,0,0,True,False,False,False,0.13,Low,9.05
CUST_8207,0,0,9,0,65.15,586.35,3,50.0,2,1,1,0,False,False,False,False,0.5,Medium,32.58
CUST_8208,0,0,13,2,119.14,1548.82,2,286.6,0,0,1,1,True,False,False,False,0.19,Low,22.64
CUST_8209,1,0,39,1,68.37,2666.43,1,498.5,1,0,0,0,False,True,False,False,0.13,Low,8.89
CUST_8210,0,1,47,1,20.0,940.0,0,393.5,2,0,0,0,False,True,False,False,0.11,Low,2.2
CUST_8211,1,0,43,0,39.51,1698.93,3,357.9,1,2,1,0,False,True,True,False,0.3,Low,11.85
CUST_8212,1,0,22,1,68.92,1516.24,1,199.7,1,2,0,0,True,False,True,False,0.15,Low,10.34
CUST_8213,0,0,25,2,68.01,1700.25,1,406.6,2,1,0,0,True,False,False,False,0.05,Low,3.4
CUST_8214,0,1,23,0,49.68,1142.64,3,312.2,2,3,0,0,True,False,True,False,0.24,Low,11.92
CUST_8215,1,0,5,0,44.47,222.35,3,395.0,0,0,1,0,False,False,False,False,0.66,High,29.35
CUST_8216,1,0,8,2,104.64,837.12,1,543.6,2,1,1,1,False,False,False,False,0.36,Medium,37.67
CUST_8217,0,0,32,0,94.74,3031.68,0,187.6,2,2,0,1,True,False,True,False,0.39,Medium,36.95
CUST_8218,1,0,16,0,98.13,1570.08,0,463.4,2,1,0,1,True,False,False,False,0.41,Medium,40.23
CUST_8219,0,0,2,0,54.29,108.58,0,289.2,1,1,1,0,False,False,False,False,0.61,High,33.12
CUST_8220,0,0,23,0,87.5,2012.5,3,442.9,1,3,0,0,True,False,True,False,0.3,Low,26.25
CUST_8221,1,0,9,0,20.0,180.0,2,259.0,0,1,1,0,False,False,False,False,0.7,High,14.0
CUST_8222,1,1,8,0,59.61,476.88,1,220.0,2,2,0,0,False,False,True,False,0.51,Medium,30.4
CUST_8223,0,0,5,1,56.21,281.05,0,393.3,1,1,0,0,False,False,False,False,0.42,Medium,23.61
CUST_8224,1,1,11,1,63.72,700.92,2,151.7,2,2,0,0,False,False,True,False,0.31,Medium,19.75
CUST_8225,0,0,1,1,72.88,72.88,3,241.1,0,3,1,0,False,False,True,False,0.53,Medium,38.63
CUST_8226,0,0,9,0,65.72,591.48,1,241.3,0,2,1,0,False,False,True,False,0.69,High,45.35
CUST_8227,0,0,33,2,41.81,1379.73,2,249.9,0,0,0,0,True,False,False,False,0.09,Low,3.76
CUST_8228,1,0,27,2,51.39,1387.53,1,379.7,2,0,0,0,True,False,False,False,0.05,Low,2.57
CUST_8229,0,0,43,0,82.96,3567.28,3,370.0,0,0,1,0,False,True,False,False,0.31,Medium,25.72
CUST_8230,0,0,29,0,78.86,2286.94,3,306.2,2,0,0,0,True,False,False,False,0.17,Low,13.41
CUST_8231,0,0,1,0,109.82,109.82,0,239.6,2,3,1,1,False,False,True,False,0.76,High,83.46
CUST_8232,0,0,16,0,77.81,1244.96,1,299.9,0,0,0,0,True,False,False,False,0.32,Medium,24.9
CUST_8233,0,0,15,2,107.2,1608.0,1,187.7,2,4,0,1,True,False,False,True,0.19,Low,20.37
CUST_8234,0,0,8,0,33.81,270.48,2,187.1,0,0,0,0,False,False,False,False,0.66,High,22.31
CUST_8235,0,0,5,0,84.77,423.85,1,242.4,1,0,1,0,False,False,False,False,0.56,Medium,47.47
CUST_8236,0,1,31,0,88.94,2757.14,1,168.4,1,0,0,0,True,False,False,False,0.23,Low,20.46
CUST_8237,0,0,20,1,82.12,1642.4,2,327.0,0,0,0,0,True,False,False,False,0.17,Low,13.96
CUST_8238,0,0,7,0,39.98,279.86,0,372.3,2,0,1,0,False,False,False,False,0.48,Medium,19.19
CUST_8239,0,1,4,1,77.94,311.76,1,314.1,2,1,1,0,False,False,False,False,0.32,Medium,24.94
CUST_8240,1,1,38,2,60.97,2316.86,2,201.8,2,0,0,0,False,True,False,False,0.04,Low,2.44
CUST_8241,0,0,33,0,84.46,2787.18,3,266.9,0,1,1,0,True,False,False,False,0.34,Medium,28.72
CUST_8242,0,0,34,0,67.83,2306.22,0,404.9,0,0,1,0,True,False,False,False,0.33,Medium,22.38
CUST_8243,0,0,32,0,55.78,1784.96,2,430.0,2,1,0,0,True,False,False,False,0.22,Low,12.27
CUST_8244,1,0,32,1,127.04,4065.28,1,191.9,2,3,1,1,True,False,True,False,0.23,Low,29.22
CUST_8245,0,0,30,0,51.42,1542.6,0,357.1,2,1,0,0,True,False,False,False,0.22,Low,11.31
CUST_8246,1,0,12,2,76.99,923.88,0,230.5,0,1,0,0,False,False,False,False,0.31,Medium,23.87
CUST_8247,0,0,32,0,83.8,2681.6,0,431.2,0,0,0,0,True,False,False,False,0.32,Medium,26.82
CUST_8248,0,0,22,0,62.67,1378.74,3,436.6,1,2,1,0,True,False,True,False,0.28,Low,17.55
CUST_8249,1,0,9,0,98.48,886.32,2,63.7,2,0,1,1,False,False,False,False,0.69,High,67.95
CUST_8250,0,0,20,0,91.58,1831.6,0,218.6,1,0,0,1,True,False,False,False,0.46,Medium,42.13
CUST_8251,1,0,47,1,27.83,1308.01,1,354.4,2,1,0,0,False,True,False,False,0.13,Low,3.62
CUST_8252,1,0,25,0,85.47,2136.75,1,89.8,1,0,0,0,True,False,False,False,0.24,Low,20.51
CUST_8253,0,0,27,2,114.32,3086.64,1,459.7,0,0,0,1,True,False,False,False,0.19,Low,21.72
CUST_8254,0,0,7,0,50.95,356.65,0,351.9,2,1,1,0,False,False,False,False,0.52,Medium,26.49
CUST_8255,0,0,9,1,35.57,320.13,1,156.4,0,2,0,0,False,False,True,False,0.5,Medium,17.78
CUST_8256,0,0,22,0,62.45,1373.9,0,411.1,0,0,0,0,True,False,False,False,0.34,Medium,21.23
CUST_8257,1,0,17,0,69.2,1176.4,2,411.9,0,2,0,0,True,False,True,False,0.36,Medium,24.91
CUST_8258,1,0,15,1,70.79,1061.85,0,369.1,1,1,0,0,True,False,False,False,0.15,Low,10.62
CUST_8259,0,0,7,0,96.18,673.26,0,354.6,2,2,1,1,False,False,True,False,0.73,High,70.21
CUST_8260,1,0,9,0,52.65,473.85,2,395.6,2,2,1,0,False,False,True,False,0.51,Medium,26.85
CUST_8261,1,0,4,0,83.27,333.08,1,199.1,0,0,1,0,False,False,False,False,0.65,High,54.13
CUST_8262,0,0,13,0,89.27,1160.51,0,327.0,1,2,0,0,True,False,True,False,0.27,Low,24.1
CUST_8263,1,0,18,1,72.56,1306.08,2,227.1,0,0,0,0,True,False,False,False,0.17,Low,12.34
CUST_8264,1,0,19,2,54.4,1033.6,3,419.4,2,2,0,0,True,False,True,False,0.05,Low,2.72
CUST_8265,0,0,46,0,41.08,1889.68,2,303.5,2,2,1,0,False,True,True,False,0.22,Low,9.04
CUST_8266,1,1,2,2,31.6,63.2,3,79.7,0,0,0,0,False,False,False,False,0.27,Low,8.53
CUST_8267,0,0,65,2,33.25,2161.25,2,152.8,0,1,0,0,False,True,False,False,0.12,Low,3.99
CUST_8268,1,0,32,0,29.76,952.32,0,298.3,2,0,0,0,True,False,False,False,0.21,Low,6.25
CUST_8269,0,1,21,0,108.12,2270.52,1,245.8,2,1,0,1,True,False,False,False,0.39,Medium,42.17
CUST_8270,1,1,9,0,65.47,589.23,0,249.8,0,1,1,0,False,False,False,False,0.7,High,45.83
CUST_8271,1,0,13,0,121.07,1573.91,0,224.8,0,0,1,1,True,False,False,False,0.55,Medium,66.59
CUST_8272,0,0,32,0,79.21,2534.72,3,216.8,0,2,0,0,True,False,True,False,0.34,Medium,26.93
CUST_8273,0,0,10,0,31.59,315.9,1,337.3,1,0,0,0,False,False,False,False,0.58,Medium,18.32
CUST_8274,0,0,34,0,65.05,2211.7,1,375.1,1,1,0,0,True,False,False,False,0.28,Low,18.21
CUST_8275,0,0,20,1,85.65,1713.0,0,326.4,1,3,0,0,True,False,True,False,0.17,Low,14.56
CUST_8276,1,0,19,0,77.77,1477.63,2,366.4,2,1,0,0,True,False,False,False,0.21,Low,16.33
CUST_8277,1,0,32,1,59.09,1890.88,2,306.3,1,1,0,0,True,False,False,False,0.15,Low,8.86
CUST_8278,1,0,7,2,92.21,645.47,1,145.4,0,1,0,1,False,False,False,False,0.54,Medium,49.79
CUST_8279,0,0,15,1,43.68,655.2,0,449.7,2,0,0,0,True,False,False,False,0.1,Low,4.37
CUST_8280,1,1,18,0,74.29,1337.22,0,443.2,0,1,0,0,True,False,False,False,0.37,Medium,27.49
CUST_8281,1,0,31,0,89.72,2781.32,3,362.3,0,0,0,0,True,False,False,False,0.31,Medium,27.81
CUST_8282,0,0,44,0,60.61,2666.84,1,176.8,2,1,0,0,False,True,False,False,0.21,Low,12.73
CUST_8283,0,0,6,2,82.32,493.92,2,152.6,2,1,1,0,False,False,False,False,0.17,Low,13.99
CUST_8284,1,0,20,2,66.74,1334.8,2,226.5,1,1,0,0,True,False,False,False,0.07,Low,4.67
CUST_8285,0,0,6,1,74.9,449.4,1,515.1,2,2,0,0,False,False,True,False,0.32,Medium,23.97
CUST_8286,1,1,20,0,80.34,1606.8,3,337.3,2,2,0,0,True,False,True,False,0.2,Low,16.07
CUST_8287,1,1,28,1,62.53,1750.84,2,302.1,1,0,0,0,True,False,False,False,0.13,Low,8.13
CUST_8288,0,0,13,2,104.64,1360.32,1,312.6,2,0,0,1,True,False,False,False,0.1,Low,10.46
CUST_8289,1,0,45,2,76.35,3435.75,0,261.2,2,1,0,0,False,True,False,False,0.05,Low,3.82
CUST_8290,0,0,28,1,83.76,2345.28,1,294.0,0,1,1,0,True,False,False,False,0.2,Low,16.75
CUST_8291,0,0,26,0,98.32,2556.32,1,309.6,2,0,1,1,True,False,False,False,0.36,Medium,35.4
CUST_8292,1,0,22,1,84.71,1863.62,1,242.4,1,0,0,0,True,False,False,False,0.12,Low,10.17
CUST_8293,1,0,31,2,46.19,1431.89,0,178.9,2,0,0,0,True,False,False,False,0.05,Low,2.31
CUST_8294,1,0,48,1,88.02,4224.96,1,310.9,2,2,0,0,False,True,True,False,0.1,Low,8.8
CUST_8295,0,0,23,0,76.32,1755.36,0,223.2,2,1,0,0,True,False,False,False,0.21,Low,16.03
CUST_8296,1,0,14,1,52.42,733.88,2,408.1,2,0,0,0,True,False,False,False,0.09,Low,4.72
CUST_8297,0,1,72,2,98.51,7092.72,3,349.2,0,0,1,1,False,True,False,False,0.17,Low,16.75
CUST_8298,0,0,22,1,44.26,973.72,0,289.5,2,2,0,0,True,False,True,False,0.11,Low,4.87
CUST_8299,1,0,18,0,56.19,1011.42,3,228.3,2,2,0,0,True,False,True,False,0.2,Low,11.24
CUST_8300,0,0,30,1,59.49,1784.7,3,368.1,0,1,0,0,True,False,False,False,0.2,Low,11.9
CUST_8301,1,0,3,1,38.11,114.33,2,372.2,2,0,1,0,False,False,False,False,0.29,Low,11.05
CUST_8302,1,0,6,0,69.55,417.3,0,254.3,1,2,0,0,False,False,True,False,0.61,High,42.43
CUST_8303,1,0,2,1,53.41,106.82,2,335.7,0,1,1,0,False,False,False,False,0.5,Medium,26.7
CUST_8304,1,0,3,0,75.66,226.98,0,214.2,1,1,1,0,False,False,False,False,0.61,High,46.15
CUST_8305,1,0,8,2,113.16,905.28,3,316.4,0,0,0,1,False,False,False,False,0.49,Medium,55.45
CUST_8306,1,0,13,2,69.02,897.26,3,218.2,0,4,0,0,True,False,False,True,0.16,Low,11.04
CUST_8307,1,0,13,0,82.05,1066.65,1,251.1,2,0,0,0,True,False,False,False,0.18,Low,14.77
CUST_8308,0,1,18,2,69.52,1251.36,0,386.3,1,3,0,0,True,False,True,False,0.08,Low,5.56
CUST_8309,1,1,25,0,62.11,1552.75,3,418.1,2,1,0,0,True,False,False,False,0.21,Low,13.04
CUST_8310,0,0,14,1,88.26,1235.64,0,160.8,2,1,0,0,True,False,False,False,0.1,Low,8.83
