customer_id,gender,senior_citizen,tenure_months,contract_type,monthly_charges,total_charges,payment_method,avg_monthly_usage,usage_trend,support_tickets_last_3m,churn
CUST_7857,Male,0,28,Month-to-Month,60.22,1686.16,Debit Card,417.4,Decreasing,1,0
CUST_7858,Female,0,2,One Year,68.2,136.4,Net Banking,254.7,Decreasing,0,0
CUST_7859,Male,0,13,Month-to-Month,92.56,1203.28,UPI,208.6,Stable,0,0
CUST_7860,Male,0,9,Month-to-Month,73.18,658.62,Credit Card,300.0,Increasing,1,0
CUST_7861,Male,0,50,One Year,55.21,2760.5,Debit Card,239.2,Stable,2,0
CUST_7862,Male,1,72,Month-to-Month,53.66,3863.52,UPI,255.8,Stable,0,1
CUST_7863,Male,0,6,Month-to-Month,56.6,339.6,Debit Card,327.6,Increasing,1,0
CUST_7864,Female,0,22,Month-to-Month,21.39,470.58,Debit Card,364.1,Increasing,0,0
CUST_7865,Male,0,7,Month-to-Month,92.6,648.2,Net Banking,420.5,Increasing,0,0
CUST_7866,Male,0,8,Two Year,85.43,683.44,Debit Card,351.4,Stable,3,1
CUST_7867,Male,0,22,One Year,108.95,2396.9,Credit Card,314.9,Decreasing,5,1
CUST_7868,Male,0,16,Month-to-Month,79.52,1272.32,UPI,218.6,Stable,2,0
CUST_7869,Male,0,22,Month-to-Month,32.34,711.48,Credit Card,421.1,Stable,0,0
CUST_7870,Female,0,8,Month-to-Month,73.8,590.4,Net Banking,378.0,Decreasing,2,1
CUST_7871,Female,0,22,Two Year,74.61,1641.42,Net Banking,257.4,Stable,0,0
CUST_7872,Male,1,48,Two Year,88.54,4249.92,Net Banking,385.0,Stable,0,0
CUST_7873,Female,0,35,Month-to-Month,114.95,4023.25,Net Banking,311.2,Increasing,0,1
CUST_7874,Male,0,5,Two Year,39.12,195.6,UPI,413.4,Decreasing,0,0
CUST_7875,Female,1,60,Month-to-Month,84.17,5050.2,Net Banking,276.2,Stable,1,0
CUST_7876,Female,0,7,Month-to-Month,65.79,460.53,Credit Card,279.8,Stable,0,0
CUST_7877,Male,0,9,Month-to-Month,134.22,1207.98,Debit Card,141.3,Stable,0,1
CUST_7878,Female,0,40,One Year,92.05,3682.0,Credit Card,254.0,Decreasing,1,0
CUST_7879,Female,0,23,Month-to-Month,63.43,1458.89,Debit Card,466.5,Increasing,1,1
CUST_7880,Male,0,18,Two Year,103.98,1871.64,UPI,566.9,Stable,0,0
CUST_7881,Male,0,15,Month-to-Month,63.86,957.9,UPI,344.6,Increasing,3,0
CUST_7882,Female,0,16,One Year,87.01,1392.16,Net Banking,250.7,Increasing,0,0
CUST_7883,Female,0,16,Month-to-Month,60.35,965.6,Debit Card,272.6,Stable,0,1
CUST_7884,Female,0,30,Month-to-Month,71.87,2156.1,Debit Card,295.3,Stable,2,0
CUST_7885,Male,0,33,Month-to-Month,101.84,3360.72,Net Banking,267.0,Decreasing,1,0
CUST_7886,Female,0,16,Two Year,60.83,973.28,Credit Card,379.1,Decreasing,1,0
CUST_7887,Female,0,53,One Year,20.0,1060.0,Credit Card,162.5,Decreasing,1,0
CUST_7888,Female,0,22,Month-to-Month,51.1,1124.2,Credit Card,303.2,Stable,2,0
CUST_7889,Male,1,25,Month-to-Month,107.08,2677.0,UPI,483.2,Stable,1,0
CUST_7890,Male,0,45,One Year,109.63,4933.35,Debit Card,404.5,Stable,0,1
CUST_7891,Male,0,11,Month-to-Month,52.09,572.99,UPI,504.6,Increasing,7,0
CUST_7892,Male,0,30,Two Year,30.16,904.8,Debit Card,287.0,Decreasing,5,0
CUST_7893,Female,0,10,Two Year,58.31,583.1,Debit Card,236.0,Decreasing,1,1
CUST_7894,Male,1,9,One Year,94.15,847.35,Net Banking,331.8,Decreasing,4,1
CUST_7895,Female,0,56,One Year,64.52,3613.12,UPI,223.7,Stable,1,0
CUST_7896,Female,0,67,One Year,20.26,1357.42,Credit Card,248.6,Stable,3,0
CUST_7897,Female,0,25,Month-to-Month,84.18,2104.5,Credit Card,279.1,Decreasing,1,1
CUST_7898,Female,1,13,Month-to-Month,95.8,1245.4,UPI,422.8,Stable,0,1
CUST_7899,Male,1,29,Month-to-Month,109.57,3177.53,Net Banking,394.1,Decreasing,1,1
CUST_7900,Male,0,21,Two Year,20.0,420.0,Debit Card,351.5,Increasing,1,0
CUST_7901,Male,1,36,One Year,98.62,3550.32,UPI,310.5,Decreasing,0,1
CUST_7902,Male,0,21,Month-to-Month,74.66,1567.86,Credit Card,476.7,Decreasing,4,1
CUST_7903,Male,0,21,Month-to-Month,53.5,1123.5,Net Banking,344.1,Increasing,3,0
CUST_7904,Female,0,9,Month-to-Month,28.81,259.29,Debit Card,208.4,Stable,1,1
CUST_7905,Male,1,14,Two Year,23.62,330.68,Net Banking,317.5,Decreasing,0,0
CUST_7906,Male,0,18,Month-to-Month,50.8,914.4,UPI,206.0,Decreasing,1,1
CUST_7907,Male,0,30,One Year,49.62,1488.6,Credit Card,248.2,Decreasing,3,1
CUST_7908,Male,0,12,Month-to-Month,67.34,808.08,Debit Card,438.4,Decreasing,0,1
CUST_7909,Female,0,62,One Year,107.02,6635.24,Net Banking,331.0,Decreasing,0,0
CUST_7910,Female,1,20,Month-to-Month,68.24,1364.8,UPI,311.6,Decreasing,0,0
CUST_7911,Female,0,6,Month-to-Month,31.45,188.7,UPI,326.9,Stable,1,0
CUST_7912,Female,1,16,One Year,44.54,712.64,Credit Card,292.7,Stable,0,0
CUST_7913,Female,1,34,One Year,78.38,2664.92,UPI,89.1,Stable,2,0
CUST_7914,Male,0,16,Two Year,51.19,819.04,Net Banking,374.3,Increasing,1,0
CUST_7915,Female,0,9,One Year,67.09,603.81,UPI,367.4,Stable,2,1
CUST_7916,Female,0,14,Month-to-Month,98.84,1383.76,UPI,318.4,Stable,0,0
CUST_7917,Female,0,12,Two Year,86.24,1034.88,Net Banking,231.2,Decreasing,1,1
CUST_7918,Male,0,30,Two Year,56.28,1688.4,UPI,478.3,Stable,3,1
CUST_7919,Male,0,12,Month-to-Month,45.46,545.52,Credit Card,252.5,Stable,0,1
CUST_7920,Female,0,3,Month-to-Month,119.23,357.69,Debit Card,220.8,Decreasing,1,1
CUST_7921,Male,1,11,Two Year,52.49,577.39,Debit Card,310.4,Stable,1,1
CUST_7922,Male,0,42,One Year,129.78,5450.76,UPI,371.0,Stable,1,0
CUST_7923,Female,0,29,One Year,110.48,3203.92,Credit Card,350.0,Decreasing,2,0
CUST_7924,Male,1,4,Month-to-Month,67.76,271.04,UPI,357.5,Increasing,1,1
CUST_7925,Male,0,39,One Year,39.5,1540.5,UPI,419.0,Increasing,2,0
CUST_7926,Male,0,47,Month-to-Month,70.96,3335.12,UPI,329.6,Stable,0,0
CUST_7927,Female,0,31,Month-to-Month,102.93,3190.83,UPI,434.7,Stable,2,0
CUST_7928,Female,0,9,Two Year,60.5,544.5,Debit Card,350.4,Stable,0,1
CUST_7929,Female,0,42,One Year,37.06,1556.52,UPI,292.2,Decreasing,0,0
CUST_7930,Male,0,17,Month-to-Month,56.02,952.34,UPI,256.2,Stable,1,1
CUST_7931,Female,0,12,Month-to-Month,79.76,957.12,UPI,439.3,Decreasing,0,1
CUST_7932,Male,0,18,Month-to-Month,81.78,1472.04,Debit Card,366.0,Increasing,1,1
CUST_7933,Male,0,27,Month-to-Month,72.04,1945.08,Credit Card,267.7,Stable,2,1
CUST_7934,Male,0,31,Month-to-Month,58.35,1808.85,Credit Card,256.9,Stable,1,0
CUST_7935,Female,0,23,Month-to-Month,66.94,1539.62,Credit Card,198.1,Increasing,2,1
CUST_7936,Female,0,19,Month-to-Month,58.49,1111.31,Credit Card,470.1,Stable,1,0
CUST_7937,Female,0,9,Two Year,73.38,660.42,Credit Card,348.4,Decreasing,1,0
CUST_7938,Female,0,29,Month-to-Month,76.57,2220.53,Net Banking,447.4,Decreasing,4,1
CUST_7939,Male,0,24,Month-to-Month,63.91,1533.84,UPI,510.9,Stable,1,0
CUST_7940,Female,0,31,Two Year,48.94,1517.14,UPI,487.8,Stable,2,0
CUST_7941,Male,0,19,One Year,101.28,1924.32,Credit Card,259.9,Stable,3,0
CUST_7942,Female,0,33,Month-to-Month,77.45,2555.85,Net Banking,590.8,Decreasing,2,0
CUST_7943,Female,0,30,Month-to-Month,87.91,2637.3,Debit Card,377.4,Increasing,0,1
CUST_7944,Female,0,15,One Year,51.45,771.75,Net Banking,184.6,Stable,1,0
CUST_7945,Male,0,20,Month-to-Month,67.75,1355.0,UPI,326.0,Increasing,1,1
CUST_7946,Male,0,35,One Year,50.92,1782.2,Credit Card,311.7,Stable,0,0
CUST_7947,Male,0,37,Month-to-Month,105.36,3898.32,Net Banking,343.9,Increasing,1,0
CUST_7948,Male,0,46,Two Year,42.94,1975.24,Debit Card,330.9,Stable,2,0
CUST_7949,Male,1,11,One Year,44.8,492.8,Credit Card,363.4,Stable,2,0
CUST_7950,Female,0,15,Month-to-Month,71.7,1075.5,Debit Card,230.8,Decreasing,3,1
CUST_7951,Male,0,58,Month-to-Month,40.82,2367.56,Credit Card,332.9,Stable,0,0
CUST_7952,Male,0,72,One Year,105.31,7582.32,UPI,258.6,Stable,0,0
CUST_7953,Male,0,25,Month-to-Month,34.75,868.75,Credit Card,320.8,Stable,2,1
CUST_7954,Male,0,20,Month-to-Month,64.06,1281.2,Credit Card,284.2,Decreasing,0,0
CUST_7955,Female,0,72,Month-to-Month,59.57,4289.04,Credit Card,259.9,Stable,2,0
CUST_7956,Male,0,62,Month-to-Month,77.52,4806.24,Credit Card,376.5,Decreasing,5,1
CUST_7957,Female,1,35,One Year,49.94,1747.9,Net Banking,351.6,Stable,1,0
CUST_7958,Female,1,19,Month-to-Month,76.44,1452.36,Net Banking,343.5,Stable,2,0
CUST_7959,Female,0,27,One Year,48.48,1308.96,Net Banking,256.9,Stable,1,0
CUST_7960,Male,1,4,One Year,44.77,179.08,Credit Card,359.0,Stable,0,1
CUST_7961,Female,0,40,Two Year,64.35,2574.0,Debit Card,297.5,Decreasing,1,0
CUST_7962,Male,0,12,Two Year,67.39,808.68,Net Banking,259.5,Increasing,1,0
CUST_7963,Male,0,56,Two Year,62.98,3526.88,UPI,401.1,Stable,3,0
CUST_7964,Male,0,3,Two Year,60.31,180.93,Net Banking,382.6,Stable,2,1
CUST_7965,Male,0,13,Month-to-Month,104.11,1353.43,Net Banking,50.0,Stable,1,0
CUST_7966,Male,0,23,Month-to-Month,77.54,1783.42,UPI,86.5,Stable,2,0
CUST_7967,Female,0,22,Month-to-Month,76.1,1674.2,UPI,457.2,Increasing,2,0
CUST_7968,Female,0,11,Month-to-Month,96.85,1065.35,Debit Card,175.3,Stable,0,1
CUST_7969,Male,0,23,Month-to-Month,36.0,828.0,Credit Card,168.8,Increasing,0,0
CUST_7970,Female,0,18,One Year,121.97,2195.46,UPI,285.7,Decreasing,1,0
CUST_7971,Male,0,23,Month-to-Month,28.02,644.46,Debit Card,326.5,Stable,1,1
CUST_7972,Female,1,14,Month-to-Month,100.79,1411.06,Credit Card,251.6,Stable,1,0
CUST_7973,Female,0,45,Month-to-Month,28.01,1260.45,UPI,50.0,Increasing,2,0
CUST_7974,Female,0,27,Two Year,68.39,1846.53,Debit Card,315.6,Increasing,2,0
CUST_7975,Female,1,15,Month-to-Month,54.54,818.1,Debit Card,480.2,Increasing,1,1
CUST_7976,Female,0,33,Two Year,108.18,3569.94,Net Banking,162.4,Decreasing,1,1
CUST_7977,Male,0,12,Month-to-Month,89.28,1071.36,UPI,464.9,Stable,0,0
CUST_7978,Male,0,13,One Year,62.82,816.66,Credit Card,272.1,Stable,0,0
CUST_7979,Female,0,4,Month-to-Month,83.29,333.16,Debit Card,478.4,Decreasing,0,1
CUST_7980,Male,0,29,Month-to-Month,77.05,2234.45,Net Banking,362.4,Increasing,0,0
CUST_7981,Female,0,24,Two Year,87.54,2100.96,Debit Card,245.4,Stable,4,0
CUST_7982,Male,0,10,Month-to-Month,65.08,650.8,Credit Card,363.0,Decreasing,2,1
CUST_7983,Female,0,10,Month-to-Month,52.64,526.4,Debit Card,431.2,Increasing,2,1
CUST_7984,Female,1,29,One Year,20.0,580.0,Net Banking,153.9,Increasing,1,0
CUST_7985,Female,0,15,One Year,61.39,920.85,Credit Card,311.0,Stable,1,0
CUST_7986,Male,1,29,Two Year,73.36,2127.44,UPI,403.5,Decreasing,2,0
CUST_7987,Male,1,4,One Year,44.98,179.92,Net Banking,265.7,Stable,1,0
CUST_7988,Female,0,7,One Year,68.11,476.77,Credit Card,168.4,Increasing,1,0
CUST_7989,Female,0,41,Month-to-Month,97.85,4011.85,Debit Card,504.9,Decreasing,2,1
CUST_7990,Male,0,25,One Year,72.23,1805.75,Net Banking,119.4,Stable,2,0
CUST_7991,Male,1,35,One Year,51.54,1803.9,Credit Card,268.6,Increasing,1,0
CUST_7992,Male,0,15,Month-to-Month,93.08,1396.2,Credit Card,292.8,Stable,1,0
CUST_7993,Male,0,11,One Year,75.48,830.28,Net Banking,509.4,Stable,0,1
CUST_7994,Male,0,39,Month-to-Month,74.76,2915.64,Credit Card,77.5,Increasing,2,0
CUST_7995,Female,0,1,Month-to-Month,59.28,59.28,Credit Card,298.5,Stable,1,1
CUST_7996,Male,1,20,Month-to-Month,38.5,770.0,Debit Card,236.2,Stable,3,1
CUST_7997,Female,0,34,Month-to-Month,76.08,2586.72,UPI,235.6,Decreasing,1,0
CUST_7998,Female,1,15,One Year,79.19,1187.85,UPI,456.4,Stable,2,0
CUST_7999,Male,0,72,Month-to-Month,52.08,3749.76,Net Banking,202.8,Stable,2,1
CUST_8000,Male,0,21,Month-to-Month,73.9,1551.9,Net Banking,174.3,Decreasing,0,0
CUST_8001,Female,1,29,Month-to-Month,93.37,2707.73,Credit Card,182.3,Increasing,3,1
CUST_8002,Male,0,10,Month-to-Month,44.59,445.9,UPI,316.4,Increasing,4,1
CUST_8003,Female,1,62,Month-to-Month,80.56,4994.72,Debit Card,297.5,Decreasing,2,1
CUST_8004,Male,0,23,One Year,67.5,1552.5,Debit Card,273.2,Increasing,2,0
CUST_8005,Male,0,16,Month-to-Month,94.0,1504.0,UPI,246.7,Decreasing,1,0
CUST_8006,Male,0,22,Month-to-Month,96.93,2132.46,Net Banking,442.1,Decreasing,0,1
CUST_8007,Female,1,32,One Year,71.54,2289.28,UPI,103.1,Stable,0,0
CUST_8008,Male,1,13,One Year,69.94,909.22,Net Banking,421.0,Decreasing,0,0
CUST_8009,Female,0,27,Month-to-Month,64.41,1739.07,Debit Card,160.1,Increasing,1,1
CUST_8010,Male,0,4,Two Year,43.54,174.16,Credit Card,407.4,Decreasing,2,1
CUST_8011,Female,0,6,Two Year,79.85,479.1,Credit Card,381.0,Decreasing,2,0
CUST_8012,Male,0,22,Month-to-Month,71.53,1573.66,Debit Card,363.1,Increasing,1,0
CUST_8013,Female,0,58,One Year,51.11,2964.38,UPI,290.9,Stable,4,0
CUST_8014,Female,0,3,Month-to-Month,20.84,62.52,UPI,257.1,Decreasing,0,1
CUST_8015,Female,1,12,Month-to-Month,83.77,1005.24,UPI,319.0,Decreasing,1,0
CUST_8016,Female,0,7,Month-to-Month,61.1,427.7,UPI,412.6,Decreasing,1,1
CUST_8017,Female,0,15,Two Year,87.11,1306.65,UPI,268.2,Stable,1,0
CUST_8018,Female,0,21,One Year,35.91,754.11,Net Banking,248.8,Increasing,0,0
CUST_8019,Male,0,17,Month-to-Month,71.79,1220.43,UPI,295.7,Stable,1,1
CUST_8020,Female,1,2,Month-to-Month,69.21,138.42,UPI,274.0,Decreasing,2,1
CUST_8021,Female,0,4,Month-to-Month,64.76,259.04,UPI,283.7,Stable,2,0
CUST_8022,Female,1,7,Month-to-Month,109.51,766.57,Credit Card,465.6,Decreasing,1,1
CUST_8023,Male,1,14,Two Year,74.02,1036.28,Credit Card,222.8,Decreasing,0,0
CUST_8024,Male,0,10,One Year,26.73,267.3,UPI,426.1,Decreasing,2,0
CUST_8025,Male,0,14,Month-to-Month,59.98,839.72,UPI,392.4,Stable,0,0
CUST_8026,Female,0,19,Month-to-Month,29.66,563.54,Net Banking,155.9,Decreasing,0,1
CUST_8027,Male,0,16,Two Year,105.38,1686.08,Credit Card,228.7,Increasing,5,0
CUST_8028,Male,0,65,One Year,76.16,4950.4,Debit Card,295.0,Stable,0,0
CUST_8029,Female,0,67,Month-to-Month,66.0,4422.0,Credit Card,294.0,Decreasing,1,1
CUST_8030,Female,0,22,Month-to-Month,34.73,764.06,UPI,246.7,Decreasing,1,1
CUST_8031,Male,0,11,Month-to-Month,74.32,817.52,Credit Card,401.3,Stable,3,1
CUST_8032,Female,0,16,Two Year,96.22,1539.52,UPI,320.3,Decreasing,0,1
CUST_8033,Female,0,25,Month-to-Month,84.79,2119.75,Credit Card,307.2,Stable,2,0
CUST_8034,Female,0,9,Month-to-Month,83.8,754.2,Credit Card,429.6,Stable,0,0
CUST_8035,Female,0,25,Month-to-Month,105.86,2646.5,Credit Card,227.3,Decreasing,3,1
CUST_8036,Male,0,16,Month-to-Month,108.21,1731.36,UPI,242.3,Stable,0,1
CUST_8037,Female,0,59,One Year,72.7,4289.3,Debit Card,261.1,Stable,1,0
CUST_8038,Male,0,9,Month-to-Month,84.71,762.39,UPI,160.4,Increasing,0,1
CUST_8039,Male,0,49,Month-to-Month,112.84,5529.16,Debit Card,297.8,Increasing,1,0
CUST_8040,Male,0,25,Month-to-Month,44.89,1122.25,Debit Card,362.5,Increasing,1,0
CUST_8041,Male,0,11,Month-to-Month,81.95,901.45,Debit Card,173.4,Stable,2,1
CUST_8042,Female,0,34,Month-to-Month,44.45,1511.3,Debit Card,195.1,Stable,1,1
CUST_8043,Female,1,13,Two Year,60.66,788.58,Debit Card,304.1,Decreasing,1,0
CUST_8044,Female,0,17,Month-to-Month,103.45,1758.65,Net Banking,334.3,Increasing,1,0
CUST_8045,Male,0,11,Month-to-Month,48.9,537.9,Debit Card,275.2,Decreasing,2,0
CUST_8046,Male,0,41,One Year,97.26,3987.66,Net Banking,260.8,Stable,2,0
CUST_8047,Male,0,72,Two Year,54.82,3947.04,UPI,434.9,Stable,1,0
CUST_8048,Female,0,9,Month-to-Month,97.48,877.32,UPI,241.8,Stable,2,1
CUST_8049,Male,1,38,Month-to-Month,106.58,4050.04,Net Banking,451.3,Stable,1,0
CUST_8050,Female,0,21,One Year,47.34,994.14,Credit Card,243.6,Decreasing,1,0
CUST_8051,Female,1,36,Month-to-Month,85.95,3094.2,Debit Card,351.8,Stable,1,0
CUST_8052,Female,0,24,Two Year,97.74,2345.76,Net Banking,241.2,Stable,0,0
CUST_8053,Female,1,17,Two Year,59.18,1006.06,UPI,257.1,Decreasing,2,0
CUST_8054,Male,0,72,Month-to-Month,84.22,6063.84,UPI,236.6,Decreasing,2,0
CUST_8055,Female,0,23,Month-to-Month,40.12,922.76,UPI,372.8,Increasing,1,0
CUST_8056,Male,0,38,Month-to-Month,124.79,4742.02,UPI,463.0,Stable,0,1
CUST_8057,Female,0,11,Two Year,51.38,565.18,Net Banking,310.3,Stable,2,1
CUST_8058,Male,0,57,One Year,62.79,3579.03,Credit Card,195.3,Stable,1,0
CUST_8059,Male,0,20,Month-to-Month,66.67,1333.4,UPI,362.8,Stable,0,0
CUST_8060,Female,0,6,Month-to-Month,72.04,432.24,Credit Card,447.6,Stable,0,1
CUST_8061,Female,0,15,One Year,81.2,1218.0,Debit Card,387.2,Stable,1,0
CUST_8062,Female,0,23,Two Year,80.79,1858.17,Credit Card,161.7,Stable,2,0
CUST_8063,Male,0,22,One Year,42.25,929.5,UPI,239.0,Decreasing,1,1
CUST_8064,Female,1,19,Month-to-Month,38.78,736.82,Net Banking,218.6,Stable,1,0
CUST_8065,Female,0,21,Month-to-Month,112.46,2361.66,Debit Card,305.9,Stable,3,1
CUST_8066,Male,0,8,Month-to-Month,98.94,791.52,Net Banking,357.4,Decreasing,0,1
CUST_8067,Female,0,21,Two Year,37.44,786.24,Net Banking,411.5,Decreasing,0,0
CUST_8068,Male,0,13,Month-to-Month,79.9,1038.7,Credit Card,340.1,Stable,0,0
CUST_8069,Female,1,29,One Year,90.31,2618.99,Credit Card,451.5,Stable,0,0
CUST_8070,Male,0,21,Month-to-Month,121.58,2553.18,Credit Card,484.9,Decreasing,2,1
CUST_8071,Male,0,12,Month-to-Month,58.13,697.56,UPI,443.5,Increasing,1,0
CUST_8072,Female,1,30,One Year,95.54,2866.2,Debit Card,232.6,Stable,2,0
CUST_8073,Male,0,40,Two Year,88.17,3526.8,Credit Card,369.8,Increasing,3,1
CUST_8074,Female,0,25,Month-to-Month,52.79,1319.75,UPI,355.0,Stable,1,0
CUST_8075,Female,1,10,Month-to-Month,61.39,613.9,Net Banking,489.4,Decreasing,1,0
CUST_8076,Male,0,70,One Year,51.22,3585.4,Debit Card,600.0,Increasing,0,0
CUST_8077,Female,0,19,One Year,79.02,1501.38,Net Banking,262.5,Decreasing,1,0
CUST_8078,Male,0,25,One Year,31.37,784.25,Credit Card,323.8,Increasing,0,0
CUST_8079,Male,0,3,Month-to-Month,64.55,193.65,Debit Card,314.8,Increasing,1,0
CUST_8080,Male,1,21,Month-to-Month,61.06,1282.26,UPI,424.7,Decreasing,0,1
CUST_8081,Male,0,35,Two Year,20.0,700.0,Debit Card,292.9,Increasing,1,0
CUST_8082,Male,0,16,Two Year,77.71,1243.36,Debit Card,374.7,Stable,2,0
CUST_8083,Male,0,28,One Year,86.94,2434.32,Debit Card,309.6,Stable,1,0
CUST_8084,Male,0,28,Two Year,33.77,945.56,Credit Card,154.9,Increasing,1,0
CUST_8085,Male,0,37,Month-to-Month,70.07,2592.59,Net Banking,304.1,Stable,3,0
CUST_8086,Female,0,20,Month-to-Month,35.6,712.0,Net Banking,327.6,Increasing,1,0
CUST_8087,Female,0,14,One Year,73.05,1022.7,Credit Card,334.0,Stable,0,0
CUST_8088,Male,1,6,Month-to-Month,99.23,595.38,Credit Card,411.3,Decreasing,0,0
CUST_8089,Female,0,29,Two Year,57.31,1661.99,Net Banking,266.8,Decreasing,0,0
CUST_8090,Female,0,67,Month-to-Month,62.65,4197.55,Credit Card,203.2,Decreasing,0,0
CUST_8091,Female,0,10,Month-to-Month,122.84,1228.4,Credit Card,451.3,Stable,1,0
CUST_8092,Female,0,34,Month-to-Month,51.38,1746.92,Credit Card,263.4,Decreasing,2,0
CUST_8093,Female,0,60,Month-to-Month,46.61,2796.6,Credit Card,328.6,Decreasing,1,1
CUST_8094,Female,0,11,One Year,69.87,768.57,Net Banking,316.2,Decreasing,1,1
CUST_8095,Male,1,41,Month-to-Month,130.41,5346.81,UPI,157.3,Stable,3,0
CUST_8096,Female,1,6,Month-to-Month,76.33,457.98,UPI,456.2,Decreasing,1,1
CUST_8097,Female,0,42,Two Year,53.55,2249.1,Net Banking,339.7,Increasing,1,0
CUST_8098,Female,0,3,Month-to-Month,84.9,254.7,Debit Card,372.0,Increasing,2,1
CUST_8099,Female,0,2,Two Year,88.63,177.26,Debit Card,436.9,Stable,0,1
CUST_8100,Male,0,9,Month-to-Month,85.17,766.53,UPI,297.1,Decreasing,1,1
CUST_8101,Male,0,29,Month-to-Month,89.57,2597.53,Net Banking,370.6,Increasing,1,0
CUST_8102,Male,0,23,Month-to-Month,93.4,2148.2,UPI,328.6,Increasing,1,0
CUST_8103,Male,0,42,One Year,66.79,2805.18,Debit Card,390.8,Stable,3,0
CUST_8104,Female,0,19,One Year,66.79,1269.01,UPI,274.9,Increasing,0,0
CUST_8105,Male,0,8,Two Year,91.03,728.24,UPI,469.5,Stable,0,1
CUST_8106,Male,0,23,Month-to-Month,20.0,460.0,UPI,198.4,Decreasing,2,0
CUST_8107,Male,0,31,One Year,20.0,620.0,Debit Card,449.9,Decreasing,1,0
CUST_8108,Male,1,28,Month-to-Month,55.06,1541.68,Debit Card,458.2,Stable,1,0
CUST_8109,Female,1,29,Two Year,61.42,1781.18,Net Banking,343.4,Stable,2,0
CUST_8110,Male,0,34,Two Year,87.36,2970.24,Credit Card,305.0,Decreasing,1,0
CUST_8111,Female,0,20,Month-to-Month,57.99,1159.8,Debit Card,449.1,Decreasing,3,0
CUST_8112,Male,0,42,Month-to-Month,99.3,4170.6,Credit Card,406.0,Stable,3,1
CUST_8113,Female,0,5,Month-to-Month,73.6,368.0,UPI,228.7,Stable,1,0
CUST_8114,Female,0,44,One Year,50.5,2222.0,Credit Card,367.1,Decreasing,3,0
CUST_8115,Male,0,43,Two Year,101.58,4367.94,Net Banking,287.0,Stable,1,0
CUST_8116,Male,0,19,Two Year,76.93,1461.67,UPI,354.7,Stable,3,0
CUST_8117,Male,0,26,One Year,37.54,976.04,Net Banking,371.9,Decreasing,1,1
CUST_8118,Male,0,30,One Year,89.12,2673.6,Credit Card,231.5,Increasing,2,0
CUST_8119,Female,1,72,Month-to-Month,89.09,6414.48,UPI,170.8,Decreasing,2,0
CUST_8120,Female,0,18,One Year,38.07,685.26,Debit Card,253.5,Decreasing,1,0
CUST_8121,Male,0,19,Month-to-Month,72.68,1380.92,Credit Card,436.5,Stable,1,0
CUST_8122,Male,0,7,One Year,85.12,595.84,Credit Card,324.3,Decreasing,1,1
CUST_8123,Female,0,55,Month-to-Month,28.37,1560.35,UPI,439.0,Decreasing,1,0
CUST_8124,Male,0,28,Month-to-Month,96.39,2698.92,UPI,488.0,Decreasing,2,1
CUST_8125,Female,0,16,One Year,52.79,844.64,Net Banking,325.0,Decreasing,0,0
CUST_8126,Male,0,21,Two Year,48.37,1015.77,Debit Card,360.6,Increasing,2,0
CUST_8127,Female,0,37,One Year,62.9,2327.3,Credit Card,396.0,Stable,1,0
CUST_8128,Female,0,23,One Year,87.48,2012.04,Debit Card,108.1,Stable,0,0
CUST_8129,Female,0,28,Two Year,94.93,2658.04,Debit Card,247.2,Increasing,1,1
CUST_8130,Female,0,8,Month-to-Month,111.63,893.04,Debit Card,307.3,Stable,2,1
CUST_8131,Female,0,9,Month-to-Month,47.67,429.03,UPI,421.0,Stable,0,1
CUST_8132,Male,0,47,Two Year,79.17,3720.99,Debit Card,166.0,Stable,0,0
CUST_8133,Female,0,12,Two Year,87.05,1044.6,Net Banking,387.0,Stable,1,0
CUST_8134,Male,0,9,Month-to-Month,82.12,739.08,Debit Card,259.1,Increasing,0,1
CUST_8135,Female,0,3,Month-to-Month,45.51,136.53,UPI,366.1,Increasing,3,1
CUST_8136,Female,1,42,Two Year,76.42,3209.64,UPI,273.8,Stable,1,0
CUST_8137,Male,1,13,One Year,78.04,1014.52,Debit Card,285.3,Decreasing,0,0
CUST_8138,Male,0,60,Month-to-Month,54.3,3258.0,Net Banking,262.7,Decreasing,2,0
CUST_8139,Male,1,11,Month-to-Month,82.08,902.88,Credit Card,274.3,Stable,1,1
CUST_8140,Male,0,6,Two Year,75.22,451.32,Credit Card,433.3,Stable,0,0
CUST_8141,Female,1,10,Month-to-Month,36.18,361.8,Net Banking,208.0,Decreasing,0,1
CUST_8142,Male,0,21,Month-to-Month,85.83,1802.43,UPI,172.3,Stable,3,0
CUST_8143,Female,0,72,Month-to-Month,72.86,5245.92,Debit Card,192.6,Decreasing,3,1
CUST_8144,Male,0,54,Month-to-Month,22.72,1226.88,Credit Card,258.5,Decreasing,4,0
CUST_8145,Male,0,41,Month-to-Month,62.5,2562.5,Credit Card,299.0,Increasing,0,0
CUST_8146,Female,0,61,Month-to-Month,73.09,4458.49,Debit Card,328.3,Increasing,0,0
CUST_8147,Female,1,18,Month-to-Month,52.02,936.36,Credit Card,299.5,Stable,3,0
CUST_8148,Male,0,14,Two Year,77.81,1089.34,Credit Card,247.9,Stable,6,0
CUST_8149,Female,0,43,Month-to-Month,62.81,2700.83,UPI,507.3,Stable,0,0
CUST_8150,Female,0,20,Month-to-Month,95.64,1912.8,Credit Card,371.4,Decreasing,0,0
